Date,Open,High,Low,Close,Adj Close,Volume
11-09-2024,"57,650.29","57,991.32","55,567.34","57,343.17","57,343.17","37,04,90,62,672"
10-09-2024,"57,020.10","58,029.98","56,419.41","57,648.71","57,648.71","28,85,76,30,507"
09-09-2024,"54,851.89","58,041.13","54,598.43","57,019.54","57,019.54","34,61,80,96,173"
08-09-2024,"54,147.93","55,300.86","53,653.76","54,841.57","54,841.57","18,26,82,87,531"
07-09-2024,"53,949.09","54,838.14","53,740.07","54,139.69","54,139.69","19,06,14,86,526"
06-09-2024,"56,160.19","56,976.11","52,598.70","53,948.75","53,948.75","49,36,16,93,566"
05-09-2024,"57,971.70","58,300.58","55,712.45","56,160.49","56,160.49","31,03,02,80,656"
04-09-2024,"57,430.35","58,511.57","55,673.16","57,971.54","57,971.54","35,62,76,80,312"
03-09-2024,"59,106.19","59,815.06","57,425.17","57,431.02","57,431.02","26,66,69,61,053"
02-09-2024,"57,326.97","59,403.07","57,136.03","59,112.48","59,112.48","27,03,64,54,524"
01-09-2024,"58,969.80","59,062.07","57,217.82","57,325.49","57,325.49","24,59,24,49,997"
31-08-2024,"59,117.48","59,432.59","58,768.79","58,969.90","58,969.90","12,40,34,70,760"
30-08-2024,"59,388.60","59,896.89","57,768.53","59,119.48","59,119.48","32,29,27,56,405"
29-08-2024,"59,027.47","61,184.08","58,786.23","59,388.18","59,388.18","32,22,49,90,582"
28-08-2024,"59,507.93","60,236.45","57,890.68","59,027.63","59,027.63","40,28,95,64,698"
27-08-2024,"62,879.71","63,210.80","58,116.75","59,504.13","59,504.13","39,10,38,82,198"
26-08-2024,"64,342.23","64,489.71","62,849.56","62,880.66","62,880.66","27,68,20,40,631"
25-08-2024,"64,176.37","64,996.42","63,833.52","64,333.54","64,333.54","18,82,76,83,555"
24-08-2024,"64,103.87","64,513.79","63,619.92","64,178.99","64,178.99","21,43,05,85,163"
23-08-2024,"60,380.95","64,947.06","60,372.05","64,094.36","64,094.36","42,53,05,09,233"
22-08-2024,"61,168.32","61,408.11","59,815.25","60,381.91","60,381.91","27,62,57,34,377"
21-08-2024,"59,014.99","61,834.35","58,823.45","61,175.19","61,175.19","32,73,11,54,072"
20-08-2024,"59,493.45","61,396.33","58,610.88","59,012.79","59,012.79","31,61,34,00,008"
19-08-2024,"58,480.71","59,612.66","57,864.71","59,493.45","59,493.45","25,91,12,07,712"
18-08-2024,"59,468.13","60,262.72","58,445.40","58,483.96","58,483.96","17,74,06,25,837"
17-08-2024,"58,893.53","59,694.67","58,814.83","59,478.97","59,478.97","13,58,96,84,021"
16-08-2024,"57,560.27","59,847.36","57,110.02","58,894.11","58,894.11","29,35,09,38,673"
15-08-2024,"58,733.26","59,838.65","56,161.59","57,560.10","57,560.10","35,68,21,12,440"
14-08-2024,"60,611.05","61,687.76","58,472.88","58,737.27","58,737.27","29,96,16,96,180"
13-08-2024,"59,356.21","61,572.40","58,506.25","60,609.57","60,609.57","30,32,76,98,167"
12-08-2024,"58,719.39","60,680.33","57,688.90","59,354.52","59,354.52","37,07,86,37,820"
11-08-2024,"60,944.89","61,778.66","58,348.82","58,719.48","58,719.48","22,75,97,54,812"
10-08-2024,"60,881.23","61,464.51","60,287.57","60,945.81","60,945.81","15,74,58,22,278"
09-08-2024,"61,728.21","61,751.86","59,587.86","60,880.11","60,880.11","33,42,55,53,115"
08-08-2024,"55,030.03","62,673.77","54,766.73","61,710.14","61,710.14","45,29,84,72,567"
07-08-2024,"56,040.63","57,726.88","54,620.51","55,027.46","55,027.46","41,63,75,62,185"
06-08-2024,"53,991.35","57,059.92","53,973.27","56,034.32","56,034.32","49,30,04,84,106"
05-08-2024,"58,110.30","58,268.83","49,121.24","53,991.46","53,991.46","1,08,99,10,85,584"
04-08-2024,"60,676.09","61,062.99","57,210.80","58,116.98","58,116.98","31,75,89,17,219"
03-08-2024,"61,414.81","62,148.37","59,836.53","60,680.09","60,680.09","31,75,30,30,589"
02-08-2024,"65,353.50","65,523.22","61,184.89","61,415.07","61,415.07","43,06,08,75,727"
01-08-2024,"64,625.84","65,593.24","62,248.94","65,357.50","65,357.50","40,97,55,54,494"
31-07-2024,"66,201.27","66,810.21","64,532.05","64,619.25","64,619.25","31,29,27,85,994"
30-07-2024,"66,819.05","66,987.67","65,323.19","66,201.02","66,201.02","31,38,04,92,109"
29-07-2024,"68,259.05","69,987.54","66,532.59","66,819.91","66,819.91","40,78,06,82,628"
28-07-2024,"67,808.66","68,301.85","67,085.83","68,255.87","68,255.87","18,04,31,66,945"
27-07-2024,"67,911.81","69,398.51","66,705.22","67,813.34","67,813.34","34,69,19,05,492"
26-07-2024,"65,771.81","68,207.60","65,743.77","67,912.06","67,912.06","30,48,86,30,457"
25-07-2024,"65,375.88","66,112.42","63,473.47","65,777.23","65,777.23","38,31,57,61,670"
24-07-2024,"65,927.86","67,113.98","65,147.00","65,372.13","65,372.13","27,47,09,42,309"
23-07-2024,"67,584.80","67,779.02","65,484.46","65,927.67","65,927.67","35,60,56,68,666"
22-07-2024,"68,152.98","68,480.06","66,611.30","67,585.25","67,585.25","42,64,91,09,453"
21-07-2024,"67,164.91","68,372.91","65,842.30","68,154.52","68,154.52","26,65,21,90,004"
20-07-2024,"66,709.92","67,610.73","66,299.62","67,163.65","67,163.65","19,02,95,81,250"
19-07-2024,"63,972.32","67,442.64","63,329.34","66,710.16","66,710.16","37,00,38,55,410"
18-07-2024,"64,104.74","65,104.66","63,246.16","63,974.07","63,974.07","27,23,93,05,337"
17-07-2024,"65,091.83","66,066.73","63,896.09","64,118.79","64,118.79","32,52,50,71,311"
16-07-2024,"64,784.42","65,354.34","62,487.97","65,097.15","65,097.15","41,61,73,46,768"
15-07-2024,"60,815.46","64,870.15","60,704.93","64,870.15","64,870.15","38,09,45,26,099"
14-07-2024,"59,225.25","61,329.53","59,225.25","60,787.79","60,787.79","22,22,34,16,061"
13-07-2024,"57,908.74","59,787.08","57,796.44","59,231.95","59,231.95","17,08,00,61,806"
12-07-2024,"57,341.20","58,532.55","56,590.18","57,899.46","57,899.46","25,60,48,05,221"
11-07-2024,"57,729.89","59,299.43","57,120.38","57,344.91","57,344.91","28,70,78,03,842"
10-07-2024,"58,033.88","59,359.43","57,178.41","57,742.50","57,742.50","26,17,52,60,526"
09-07-2024,"56,704.60","58,239.20","56,316.88","58,009.23","58,009.23","27,84,95,12,607"
08-07-2024,"55,849.57","58,131.34","54,321.02","56,705.10","56,705.10","39,76,61,59,899"
07-07-2024,"58,239.43","58,371.12","55,793.32","55,849.11","55,849.11","20,55,33,59,505"
06-07-2024,"56,659.07","58,472.55","56,038.96","58,303.54","58,303.54","20,61,03,20,577"
05-07-2024,"57,022.81","57,497.15","53,717.38","56,662.38","56,662.38","55,41,75,44,033"
04-07-2024,"60,147.14","60,399.68","56,777.80","56,977.70","56,977.70","41,14,96,09,230"
03-07-2024,"62,034.33","62,187.70","59,419.39","60,173.92","60,173.92","29,75,67,01,685"
02-07-2024,"62,844.41","63,203.36","61,752.75","62,029.02","62,029.02","20,15,16,16,992"
01-07-2024,"62,673.61","63,777.23","62,495.51","62,851.98","62,851.98","25,46,83,79,421"
30-06-2024,"60,888.45","62,892.83","60,632.95","62,678.29","62,678.29","17,33,32,26,409"
29-06-2024,"60,319.88","61,097.62","60,300.96","60,887.38","60,887.38","12,65,29,03,396"
28-06-2024,"61,612.80","62,126.10","59,985.40","60,320.14","60,320.14","24,95,28,66,877"
27-06-2024,"60,811.23","62,293.86","60,585.33","61,604.80","61,604.80","21,23,17,45,045"
26-06-2024,"61,789.68","62,434.14","60,695.19","60,811.28","60,811.28","22,50,60,03,064"
25-06-2024,"60,266.28","62,258.26","60,239.75","61,804.64","61,804.64","29,20,12,15,431"
24-06-2024,"63,173.35","63,292.53","58,601.70","60,277.41","60,277.41","43,15,21,33,651"
23-06-2024,"64,248.96","64,491.70","63,180.80","63,180.80","63,180.80","11,17,04,71,802"
22-06-2024,"64,113.86","64,475.47","63,929.76","64,252.58","64,252.58","9,85,81,98,793"
21-06-2024,"64,837.99","65,007.55","63,378.89","64,096.20","64,096.20","26,18,81,71,739"
20-06-2024,"64,960.30","66,438.96","64,547.85","64,828.66","64,828.66","25,64,11,09,124"
19-06-2024,"65,146.66","65,695.35","64,693.30","64,960.30","64,960.30","21,10,34,23,504"
18-06-2024,"66,490.98","66,556.70","64,066.96","65,140.75","65,140.75","39,48,12,85,950"
17-06-2024,"66,636.52","67,188.32","65,094.96","66,490.30","66,490.30","30,00,63,54,476"
16-06-2024,"66,189.36","66,894.84","66,018.25","66,639.05","66,639.05","13,28,11,40,541"
15-06-2024,"66,006.74","66,402.19","65,871.77","66,191.00","66,191.00","14,12,12,65,576"
14-06-2024,"66,747.57","67,294.65","65,056.89","66,011.09","66,011.09","27,40,38,84,779"
13-06-2024,"68,243.10","68,365.78","66,304.56","66,756.40","66,756.40","28,95,52,04,146"
12-06-2024,"67,321.38","69,977.89","66,902.45","68,241.19","68,241.19","34,49,79,40,694"
11-06-2024,"69,508.08","69,549.41","66,123.60","67,332.03","67,332.03","37,11,61,36,345"
10-06-2024,"69,644.31","70,146.07","69,232.42","69,512.28","69,512.28","20,59,76,99,541"
09-06-2024,"69,297.49","69,817.52","69,160.84","69,647.99","69,647.99","13,53,40,28,500"
08-06-2024,"69,324.18","69,533.32","69,210.74","69,305.77","69,305.77","14,26,21,85,861"
07-06-2024,"70,759.19","71,907.85","68,507.26","69,342.59","69,342.59","36,18,83,81,096"
06-06-2024,"71,082.84","71,625.73","70,119.13","70,757.16","70,757.16","25,22,31,52,007"
05-06-2024,"70,568.35","71,735.41","70,390.71","71,082.82","71,082.82","32,81,07,71,409"
04-06-2024,"68,804.57","71,047.41","68,564.64","70,567.77","70,567.77","33,14,96,96,545"
03-06-2024,"67,753.90","70,230.82","67,589.84","68,804.78","68,804.78","32,40,12,85,324"
02-06-2024,"67,710.27","68,409.16","67,315.52","67,751.60","67,751.60","17,11,05,88,415"
01-06-2024,"67,489.61","67,839.77","67,386.20","67,706.94","67,706.94","11,64,14,95,604"
31-05-2024,"68,362.52","68,999.56","66,633.42","67,491.41","67,491.41","27,38,72,83,769"
30-05-2024,"67,576.09","69,500.54","67,118.08","68,364.99","68,364.99","29,50,97,12,534"
29-05-2024,"68,296.35","68,852.46","67,101.49","67,578.09","67,578.09","26,70,70,72,906"
28-05-2024,"69,392.20","69,514.64","67,227.16","68,296.22","68,296.22","32,72,22,65,965"
27-05-2024,"68,512.18","70,597.88","68,232.50","69,394.55","69,394.55","25,87,09,90,717"
26-05-2024,"69,264.29","69,506.23","68,183.89","68,518.09","68,518.09","15,62,84,33,737"
25-05-2024,"68,526.92","69,579.32","68,515.82","69,265.95","69,265.95","15,47,30,71,741"
24-05-2024,"67,928.13","69,220.30","66,622.67","68,526.10","68,526.10","29,19,73,08,153"
23-05-2024,"69,121.30","70,041.27","66,356.95","67,929.56","67,929.56","41,89,56,80,979"
22-05-2024,"70,135.32","70,623.70","68,977.70","69,122.34","69,122.34","32,80,25,61,717"
21-05-2024,"71,443.06","71,946.46","69,191.13","70,136.53","70,136.53","46,93,20,05,990"
20-05-2024,"66,278.74","71,483.56","66,086.17","71,448.20","71,448.20","43,85,06,55,717"
19-05-2024,"66,937.93","67,694.30","65,937.18","66,278.37","66,278.37","19,24,90,94,538"
18-05-2024,"67,066.21","67,387.33","66,663.50","66,940.80","66,940.80","16,71,22,77,406"
17-05-2024,"65,231.30","67,459.46","65,119.32","67,051.88","67,051.88","28,03,12,79,310"
16-05-2024,"66,256.11","66,712.43","64,613.05","65,231.58","65,231.58","31,57,30,77,994"
15-05-2024,"61,553.99","66,454.45","61,330.41","66,267.49","66,267.49","39,81,51,67,074"
14-05-2024,"62,900.77","63,092.13","61,123.77","61,552.79","61,552.79","28,18,62,71,527"
13-05-2024,"61,451.22","63,422.66","60,769.84","62,901.45","62,901.45","27,88,91,81,179"
12-05-2024,"60,793.50","61,818.16","60,632.60","61,448.39","61,448.39","13,80,04,59,405"
11-05-2024,"60,793.36","61,451.15","60,492.63","60,793.71","60,793.71","13,84,22,72,968"
10-05-2024,"63,055.19","63,446.74","60,208.78","60,792.78","60,792.78","27,80,49,54,694"
09-05-2024,"61,191.20","63,404.91","60,648.07","63,049.96","63,049.96","25,45,33,38,161"
08-05-2024,"62,332.64","62,986.09","60,877.13","61,187.94","61,187.94","26,08,81,72,222"
07-05-2024,"63,162.76","64,390.46","62,285.98","62,334.82","62,334.82","25,93,07,30,982"
06-05-2024,"64,038.31","65,494.90","62,746.24","63,161.95","63,161.95","28,69,79,28,697"
05-05-2024,"63,892.45","64,610.89","62,955.30","64,031.13","64,031.13","18,29,61,64,805"
04-05-2024,"62,891.03","64,494.96","62,599.35","63,891.47","63,891.47","20,62,04,77,992"
03-05-2024,"59,122.30","63,320.50","58,848.31","62,889.84","62,889.84","33,17,20,23,048"
02-05-2024,"58,253.70","59,602.30","56,937.20","59,123.43","59,123.43","32,71,18,13,559"
01-05-2024,"60,609.50","60,780.50","56,555.29","58,254.01","58,254.01","48,43,97,80,271"
30-04-2024,"63,839.42","64,703.33","59,120.07","60,636.86","60,636.86","37,84,08,40,057"
29-04-2024,"63,106.36","64,174.88","61,795.46","63,841.12","63,841.12","26,63,59,12,073"
28-04-2024,"63,423.52","64,321.48","62,793.60","63,113.23","63,113.23","17,33,48,27,993"
27-04-2024,"63,750.99","63,898.36","62,424.72","63,419.14","63,419.14","19,53,07,83,039"
26-04-2024,"64,485.37","64,789.66","63,322.40","63,755.32","63,755.32","24,13,93,72,950"
25-04-2024,"64,275.02","65,275.21","62,783.63","64,481.71","64,481.71","32,15,57,86,816"
24-04-2024,"66,408.72","67,075.37","63,589.87","64,276.90","64,276.90","30,27,66,55,120"
23-04-2024,"66,839.89","67,199.24","65,864.87","66,407.27","66,407.27","24,31,09,75,583"
22-04-2024,"64,935.63","67,233.96","64,548.18","66,837.68","66,837.68","28,28,26,86,673"
21-04-2024,"64,992.82","65,723.24","64,277.72","64,926.64","64,926.64","20,50,66,44,853"
20-04-2024,"63,851.10","65,442.46","63,172.40","64,994.44","64,994.44","23,09,74,85,495"
19-04-2024,"63,510.75","65,481.60","59,651.39","63,843.57","63,843.57","49,92,04,25,401"
18-04-2024,"61,275.32","64,125.69","60,833.48","63,512.75","63,512.75","36,00,63,07,335"
17-04-2024,"63,831.85","64,486.36","59,768.59","61,276.69","61,276.69","41,91,52,47,049"
16-04-2024,"63,419.30","64,355.67","61,716.40","63,811.86","63,811.86","42,84,75,28,078"
15-04-2024,"65,739.65","66,878.65","62,332.07","63,426.21","63,426.21","43,59,59,17,654"
14-04-2024,"63,836.23","65,824.43","62,205.85","65,738.73","65,738.73","49,08,43,20,047"
13-04-2024,"67,188.38","67,931.43","60,919.11","63,821.47","63,821.47","52,86,97,38,185"
12-04-2024,"70,061.38","71,222.74","65,254.84","67,195.87","67,195.87","44,12,92,99,406"
11-04-2024,"70,575.73","71,256.23","69,571.81","70,060.61","70,060.61","30,15,33,82,941"
10-04-2024,"69,140.24","71,093.43","67,503.56","70,587.88","70,587.88","38,31,86,01,774"
09-04-2024,"71,632.50","71,742.51","68,212.92","69,139.02","69,139.02","36,42,69,00,409"
08-04-2024,"69,362.55","72,715.36","69,064.24","71,631.36","71,631.36","37,26,14,32,669"
07-04-2024,"68,897.11","70,284.43","68,851.63","69,362.55","69,362.55","21,20,49,30,369"
06-04-2024,"67,840.57","69,629.60","67,491.72","68,896.11","68,896.11","19,96,77,85,809"
05-04-2024,"68,515.76","68,725.76","66,011.48","67,837.64","67,837.64","33,74,82,30,056"
04-04-2024,"65,975.70","69,291.26","65,113.80","68,508.84","68,508.84","34,43,95,27,442"
03-04-2024,"65,446.67","66,914.32","64,559.90","65,980.81","65,980.81","34,48,80,18,367"
02-04-2024,"69,705.02","69,708.38","64,586.59","65,446.97","65,446.97","50,70,52,40,709"
01-04-2024,"71,333.48","71,342.09","68,110.70","69,702.15","69,702.15","34,87,35,27,352"
31-03-2024,"69,647.78","71,377.78","69,624.87","71,333.65","71,333.65","20,05,09,41,373"
30-03-2024,"69,893.45","70,355.49","69,601.06","69,645.30","69,645.30","17,13,02,41,883"
29-03-2024,"70,744.80","70,913.09","69,076.66","69,892.83","69,892.83","25,23,08,51,763"
28-03-2024,"69,452.77","71,546.02","68,895.51","70,744.95","70,744.95","34,37,49,00,617"
27-03-2024,"69,991.90","71,727.69","68,381.93","69,455.34","69,455.34","40,82,71,13,309"
26-03-2024,"69,931.33","71,535.74","69,335.61","69,987.84","69,987.84","36,01,04,37,368"
25-03-2024,"67,234.09","71,162.59","66,414.84","69,958.81","69,958.81","42,70,01,39,523"
24-03-2024,"64,070.75","67,622.76","63,825.85","67,234.17","67,234.17","27,20,66,30,673"
23-03-2024,"63,802.72","65,976.40","63,038.49","64,062.20","64,062.20","24,73,89,64,812"
22-03-2024,"65,489.93","66,623.75","62,355.37","63,778.76","63,778.76","41,40,11,16,964"
21-03-2024,"67,911.59","68,199.99","64,580.92","65,491.39","65,491.39","44,48,03,50,565"
20-03-2024,"61,930.16","68,115.26","60,807.79","67,913.67","67,913.67","66,79,26,34,382"
19-03-2024,"67,556.13","68,106.93","61,536.18","61,912.77","61,912.77","74,21,58,44,794"
18-03-2024,"68,371.30","68,897.13","66,594.23","67,548.59","67,548.59","49,26,15,79,492"
17-03-2024,"65,316.34","68,845.72","64,545.32","68,390.63","68,390.63","44,71,68,64,318"
16-03-2024,"69,392.48","70,046.27","64,801.39","65,315.12","65,315.12","46,84,21,98,371"
15-03-2024,"71,387.88","72,357.13","65,630.70","69,403.77","69,403.77","78,32,04,53,976"
14-03-2024,"73,079.38","73,750.07","68,563.02","71,396.59","71,396.59","59,59,46,05,698"
13-03-2024,"71,482.12","73,637.48","71,334.09","73,083.50","73,083.50","48,21,25,36,929"
12-03-2024,"72,125.13","72,825.66","68,728.85","71,481.29","71,481.29","62,55,44,34,520"
11-03-2024,"69,020.55","72,850.71","67,194.88","72,123.91","72,123.91","65,71,66,56,765"
10-03-2024,"68,500.26","70,005.20","68,239.98","69,019.79","69,019.79","35,68,39,77,532"
09-03-2024,"68,299.26","68,673.05","68,053.13","68,498.88","68,498.88","21,60,96,50,379"
08-03-2024,"66,938.09","70,083.05","66,230.45","68,300.09","68,300.09","59,20,28,81,172"
07-03-2024,"66,099.74","68,029.92","65,655.53","66,925.48","66,925.48","46,98,95,43,159"
06-03-2024,"63,776.05","67,637.93","62,848.67","66,106.80","66,106.80","68,75,02,29,073"
05-03-2024,"68,341.05","69,170.63","59,323.91","63,801.20","63,801.20","1,02,80,29,40,877"
04-03-2024,"63,137.00","68,537.03","62,386.52","68,330.41","68,330.41","70,67,04,71,105"
03-03-2024,"62,031.58","63,230.21","61,435.02","63,167.37","63,167.37","26,25,38,11,450"
02-03-2024,"62,431.65","62,458.70","61,657.29","62,029.85","62,029.85","23,88,84,73,685"
01-03-2024,"61,168.06","63,155.10","60,802.53","62,440.63","62,440.63","40,18,63,68,423"
29-02-2024,"62,499.18","63,585.64","60,498.73","61,198.38","61,198.38","65,49,66,11,844"
28-02-2024,"57,071.10","63,913.13","56,738.43","62,504.79","62,504.79","83,23,91,56,760"
27-02-2024,"54,519.36","57,537.84","54,484.20","57,085.37","57,085.37","49,75,68,32,031"
26-02-2024,"51,730.54","54,938.18","50,931.03","54,522.40","54,522.40","34,07,44,11,896"
25-02-2024,"51,565.21","51,950.03","51,306.17","51,733.24","51,733.24","15,41,32,39,245"
24-02-2024,"50,736.37","51,684.20","50,585.45","51,571.10","51,571.10","15,17,40,77,879"
23-02-2024,"51,283.91","51,497.93","50,561.78","50,731.95","50,731.95","21,42,70,78,270"
22-02-2024,"51,854.64","52,009.61","50,926.29","51,304.97","51,304.97","25,41,39,00,611"
21-02-2024,"52,273.54","52,368.82","50,671.76","51,839.18","51,839.18","28,62,49,07,020"
20-02-2024,"51,777.73","52,945.05","50,792.31","52,284.88","52,284.88","33,35,37,58,256"
19-02-2024,"52,134.81","52,483.32","51,711.82","51,779.14","51,779.14","21,36,21,84,346"
18-02-2024,"51,661.97","52,356.96","51,233.71","52,122.55","52,122.55","17,59,53,77,311"
17-02-2024,"52,161.68","52,191.91","50,669.67","51,663.00","51,663.00","20,00,90,91,006"
16-02-2024,"51,937.73","52,537.97","51,641.37","52,160.20","52,160.20","28,18,05,67,298"
15-02-2024,"51,836.79","52,820.07","51,371.63","51,938.55","51,938.55","38,56,43,60,533"
14-02-2024,"49,733.45","52,021.37","49,296.83","51,826.70","51,826.70","39,10,56,08,050"
13-02-2024,"49,941.36","50,358.39","48,406.50","49,742.44","49,742.44","35,59,30,51,468"
12-02-2024,"48,296.39","50,280.48","47,745.76","49,958.22","49,958.22","34,51,19,85,805"
11-02-2024,"47,768.97","48,535.94","47,617.41","48,293.92","48,293.92","19,31,58,67,136"
10-02-2024,"47,153.53","48,146.17","46,905.32","47,771.28","47,771.28","16,39,86,81,570"
09-02-2024,"45,297.38","48,152.50","45,260.82","47,147.20","47,147.20","39,31,67,70,844"
08-02-2024,"44,332.13","45,575.84","44,332.13","45,301.57","45,301.57","26,15,45,24,080"
07-02-2024,"43,090.02","44,341.95","42,775.96","44,318.22","44,318.22","21,12,65,87,775"
06-02-2024,"42,657.39","43,344.15","42,529.02","43,084.67","43,084.67","16,79,84,76,726"
05-02-2024,"42,577.62","43,494.25","42,264.82","42,658.67","42,658.67","18,71,54,87,317"
04-02-2024,"42,994.94","43,097.64","42,374.83","42,583.58","42,583.58","14,80,22,25,490"
03-02-2024,"43,184.96","43,359.94","42,890.81","42,992.25","42,992.25","11,16,92,45,236"
02-02-2024,"43,077.64","43,422.49","42,584.34","43,185.86","43,185.86","18,60,38,43,039"
01-02-2024,"42,569.76","43,243.17","41,879.19","43,075.77","43,075.77","21,42,39,53,779"
31-01-2024,"42,946.25","43,717.41","42,298.95","42,582.61","42,582.61","24,67,36,28,793"
30-01-2024,"43,300.23","43,838.95","42,711.37","42,952.61","42,952.61","23,84,28,14,518"
29-01-2024,"42,030.91","43,305.87","41,818.33","43,288.25","43,288.25","20,66,84,76,578"
28-01-2024,"42,126.13","42,797.18","41,696.91","42,035.59","42,035.59","16,85,89,71,687"
27-01-2024,"41,815.63","42,195.63","41,431.28","42,120.05","42,120.05","11,42,29,41,934"
26-01-2024,"39,936.82","42,209.39","39,825.69","41,816.87","41,816.87","25,59,81,19,893"
25-01-2024,"40,075.55","40,254.48","39,545.66","39,933.81","39,933.81","18,49,17,82,013"
24-01-2024,"39,877.59","40,483.79","39,508.80","40,077.07","40,077.07","22,35,95,26,178"
23-01-2024,"39,518.71","40,127.35","38,521.89","39,845.55","39,845.55","29,24,45,53,045"
22-01-2024,"41,553.65","41,651.21","39,450.12","39,507.37","39,507.37","31,33,87,08,143"
21-01-2024,"41,671.49","41,855.37","41,497.01","41,545.79","41,545.79","9,34,40,43,642"
20-01-2024,"41,624.59","41,877.89","41,446.82","41,665.59","41,665.59","11,58,66,90,904"
19-01-2024,"41,278.46","42,134.16","40,297.46","41,618.41","41,618.41","25,75,24,07,154"
18-01-2024,"42,742.31","42,876.35","40,631.17","41,262.06","41,262.06","25,21,83,57,242"
17-01-2024,"43,132.10","43,189.89","42,189.31","42,742.65","42,742.65","20,85,12,32,595"
16-01-2024,"42,499.34","43,566.27","42,086.00","43,154.95","43,154.95","24,06,28,72,740"
15-01-2024,"41,715.07","43,319.72","41,705.42","42,511.97","42,511.97","22,32,02,20,558"
14-01-2024,"42,842.26","43,065.60","41,724.61","41,796.27","41,796.27","17,52,14,29,522"
13-01-2024,"42,799.45","43,234.66","42,464.14","42,842.38","42,842.38","20,60,18,60,469"
12-01-2024,"46,354.79","46,498.14","41,903.77","42,853.17","42,853.17","43,33,26,98,900"
11-01-2024,"46,656.07","48,969.37","45,678.64","46,368.59","46,368.59","45,83,37,34,549"
10-01-2024,"46,121.54","47,647.22","44,483.15","46,627.78","46,627.78","50,11,46,13,298"
09-01-2024,"46,987.64","47,893.70","45,244.71","46,139.73","46,139.73","39,82,12,90,992"
08-01-2024,"43,948.71","47,218.00","43,244.08","46,970.50","46,970.50","42,74,61,92,015"
07-01-2024,"43,998.46","44,495.57","43,662.23","43,943.10","43,943.10","19,33,05,73,863"
06-01-2024,"44,178.95","44,227.63","43,475.16","43,989.20","43,989.20","16,09,25,03,468"
05-01-2024,"44,192.98","44,353.29","42,784.72","44,162.69","44,162.69","32,33,60,29,347"
04-01-2024,"42,855.82","44,770.02","42,675.18","44,179.92","44,179.92","30,44,80,91,210"
03-01-2024,"44,961.60","45,503.24","40,813.54","42,848.18","42,848.18","46,34,23,23,118"
02-01-2024,"44,187.14","45,899.71","44,176.95","44,957.97","44,957.97","39,33,52,74,536"
01-01-2024,"42,280.23","44,175.44","42,214.98","44,167.33","44,167.33","18,42,69,78,443"
31-12-2023,"42,152.10","42,860.94","41,998.25","42,265.19","42,265.19","16,39,74,98,810"
30-12-2023,"42,091.75","42,584.13","41,556.23","42,156.90","42,156.90","16,01,39,25,945"
29-12-2023,"42,614.64","43,124.32","41,424.06","42,099.40","42,099.40","26,00,00,21,055"
28-12-2023,"43,468.20","43,804.78","42,318.55","42,627.86","42,627.86","22,99,20,93,014"
27-12-2023,"42,518.47","43,683.16","42,167.58","43,442.86","43,442.86","25,26,09,41,032"
26-12-2023,"43,599.85","43,603.18","41,676.49","42,520.40","42,520.40","30,02,68,50,982"
25-12-2023,"43,010.57","43,765.09","42,765.77","43,613.14","43,613.14","21,11,57,95,370"
24-12-2023,"43,728.37","43,945.52","42,786.92","43,016.12","43,016.12","18,83,05,54,085"
23-12-2023,"44,012.20","44,015.70","43,351.36","43,739.54","43,739.54","13,50,77,96,558"
22-12-2023,"43,868.99","44,367.96","43,441.97","43,997.90","43,997.90","21,02,85,03,216"
21-12-2023,"43,648.13","44,240.67","43,330.05","43,869.15","43,869.15","22,45,27,66,169"
20-12-2023,"42,261.30","44,275.59","42,223.82","43,652.25","43,652.25","27,86,89,08,174"
19-12-2023,"42,641.51","43,354.30","41,826.34","42,270.53","42,270.53","23,17,10,01,281"
18-12-2023,"41,348.20","42,720.30","40,530.26","42,623.54","42,623.54","25,22,46,42,008"
17-12-2023,"42,236.11","42,359.50","41,274.54","41,364.66","41,364.66","16,67,87,02,876"
16-12-2023,"41,937.74","42,664.95","41,723.11","42,240.12","42,240.12","14,38,67,29,590"
15-12-2023,"43,028.25","43,087.82","41,692.97","41,929.76","41,929.76","19,63,94,42,462"
14-12-2023,"42,884.26","43,390.86","41,767.09","43,023.97","43,023.97","25,57,85,30,178"
13-12-2023,"41,468.46","43,429.78","40,676.87","42,890.74","42,890.74","26,79,78,84,674"
12-12-2023,"41,238.73","42,048.30","40,667.56","41,450.22","41,450.22","24,77,95,20,132"
11-12-2023,"43,792.02","43,808.38","40,234.58","41,243.83","41,243.83","40,63,26,72,038"
10-12-2023,"43,728.38","44,034.63","43,593.29","43,779.70","43,779.70","13,00,04,81,418"
09-12-2023,"44,180.02","44,361.26","43,627.60","43,725.98","43,725.98","17,36,82,10,171"
08-12-2023,"43,293.14","44,705.52","43,125.30","44,166.60","44,166.60","24,42,11,16,687"
07-12-2023,"43,769.13","44,042.59","42,880.65","43,292.66","43,292.66","27,63,57,60,671"
06-12-2023,"44,080.02","44,265.77","43,478.08","43,746.45","43,746.45","29,90,97,61,586"
05-12-2023,"41,986.27","44,408.66","41,421.15","44,080.65","44,080.65","36,31,21,54,535"
04-12-2023,"39,978.63","42,371.75","39,978.63","41,980.10","41,980.10","39,85,61,29,827"
03-12-2023,"39,472.21","40,135.61","39,298.16","39,978.39","39,978.39","15,76,96,96,322"
02-12-2023,"38,689.28","39,678.94","38,652.59","39,476.33","39,476.33","15,53,40,35,612"
